OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
1,1,0.018058683997843532,864.0719119288174,24.37323114133214,239199.0
1,2,0.008907875173685577,426.2240113105075,39.33856700860356,279304.0
1,3,0.07653191441949113,3661.8990411438117,9.834937777713927,197907.0
1,4,0.8385471542728182,40122.8042376458,2.619440043553323,200416.0
1,5,0.03640800940332551,1742.050433930319,15.897317140357938,223465.0
1,6,0.006386311025923531,305.57220996838913,29.784732852756107,121358.0
1,7,0.004509824812878893,215.78609764662926,40.572188430339835,149486.0
1,8,0.0013432257264613622,64.27066455972326,71.41536496720785,123198.0
1,9,0.004306925715518759,206.0777816361416,47.358403865211244,188587.0
1,10,0.0014344803911917267,68.63701775774175,60.1698496574047,96651.0
1,11,0.00024017743635639088,11.492009974780592,147.92423821949114,81702.0
1,12,5.325828124583722e-05,2.5483022410508194,309.6492117521131,68483.0
1,13,0.0012446280616238425,59.55296349257762,69.31399899213626,108180.0
1,14,0.0019818547927015133,94.82778812118201,46.12821521812468,82764.0
1,15,4.5676488934291614e-05,2.185528642527985,367.65078288817415,80003.0
2,1,0.04820975893656585,2230.954804548521,13.867215300248548,239199.0
2,2,0.8811362017265998,40775.458871100134,3.0083474006152704,279304.0
2,3,0.010990491436801452,508.595981729424,28.37920148813196,197907.0
2,4,0.006586632501316004,304.8030056308994,37.98127749249869,200416.0
2,5,0.005913130011486442,273.6360044115466,42.8410586320572,223465.0
2,6,0.008604772832934862,398.1944676168937,24.77692294938712,121358.0
2,7,0.02915654137728362,1349.2481087751767,14.122137437036441,149486.0
2,8,0.0051271297107022,237.26305449245498,33.312185111566805,123198.0
2,9,0.0016480559867527314,76.2654388429694,79.28015226044391,188587.0
2,10,0.0011696782050762188,54.1280286181071,66.16205878166102,96651.0
2,11,0.00015385514859001914,7.119800856151725,185.98896484936984,81702.0
